unique_customer_identifier,datevalue,contract_status,contract_dd_cancels,dd_cancel_60_day,ooc_days,technology,speed,line_speed,sales_channel,crm_package_name,tenure_days
fe06ba4e6270757c21ab21aa0770d77d60ffc371df42b8c00ac37da159747194,2024-05-01,06 OOC,0,0,420,FTTC,35,39.806,Retail,Fibre 35 (FTTC-OR),2630
75b1217140bb8ddc6bb3458315e10f58dcb4e7841517bb32b8bca149a1b832a6,2022-11-01,06 OOC,0,0,327,GFAST,150,147.884578125,Online - Affiliate,Fibre 150 (GFast-OR),874
43c5c5f2592ca40f05fc2cb5732ba8522be99ca2b9d4bfc8268b2aa303b708cb,2022-12-01,01 Early Contract,0,0,-490,FTTC,65,74.0,Migrated Customer,Fibre 65 (FTTC-OR),4571
df8ec98f954cca4bd90fdfe8944a4b086c3cb3d31f6f29b8b08501c4c29a334e,2023-03-01,06 OOC,0,0,262,FTTC,35,0.0,Online - Affiliate,Fibre 35 (FTTC-OR),1363
4e474ec042cda8f2df61fa599acd5bdb2cad82d460d20c875a5b3dc0c6ce7c92,2023-01-01,02 In Contract,0,0,-170,FTTC,35,39.997,Partners,Fibre 35 (FTTC-OR),376
2f55b115e4d8a071a213d3fc49002528b2f92229c554aa603415547793b3e4bc,2023-07-01,06 OOC,0,0,331,FTTC,65,54.999,Migrated Customer,Fibre 65 (FTTC-OR),5920
d34f586fd9e7d0c9163447865fe3d151340d92694d870602c8954a2c1dfb8a24,2022-09-01,02 In Contract,0,0,-218,FTTC,65,79.999,Online - Search,Fibre 65 (FTTC-OR),511
db6306555807649ba084ad7191708c64382856ac4cd364f379530436757cab25,2022-09-01,06 OOC,0,0,321,FTTC,40,39.939,Online - Search,Faster Fibre,868
5b19356380bf12894575ae0957c53370c235a7e524c28766875f00620e8f9cba,2022-12-01,06 OOC,0,0,682,FTTC,40,34.992,Migrated Customer,Faster Fibre,5726
09489001d45b26b33bf41cfd702fe33acac720642f3a8c2b282b08d5373781a3,2023-06-01,04 Coming OOC,0,0,-7,FTTC,65,40.276,Retail,Fibre 65 (FTTC-OR),1276
40eb4c21a3ec2c02572246f560410411a95488c6f701630bbc3e37b3cc2b6564,2022-08-01,02 In Contract,0,0,-413,FTTC,65,79.992,Unknown,Fibre 65 (FTTC-OR),4161
2df91c630bc8d3482fe6b26130ae5d94820effac70251096029fdff42b6dfc62,2023-05-01,03 Soon to be OOC,0,0,-48,FTTC,65,66.999,Online - Affiliate,Fibre 65 (FTTC-OR),1053
fe06ba4e6270757c21ab21aa0770d77d60ffc371df42b8c00ac37da159747194,2023-12-01,06 OOC,0,0,268,FTTC,35,39.806,Retail,Fibre 35 (FTTC-OR),2478
c509aad6caea2efa86075c5b8c4888d77ca0f6fcd30f94a375684d654a3adce4,2022-10-01,05 Newly OOC,0,0,79,MPF,18,0.0,Migrated Customer,Fast Broadband,5681
0f8f757ae2c733fb28a0fd99e3b762125810c0ce3b8e7f416708513b353741fe,2024-01-01,06 OOC,0,0,1322,FTTC,40,39.999,Migrated Customer,Faster Fibre,6179
ca0287834bcfb91017d8a43edaed26498daa4ca061bf29d897073e3eb751e171,2022-08-01,02 In Contract,0,0,-309,FTTC,65,61.24333203125,Online - Search,Fibre 65 (FTTC-OR),670
860b8b97a66b474c7fe9a761ab79e33131aa628e6d953cda2629957b1ebe5b37,2022-08-01,02 In Contract,0,0,-323,FTTC,65,34.999,Unknown,Fibre 65 (FTTC-OR),4036
2df91c630bc8d3482fe6b26130ae5d94820effac70251096029fdff42b6dfc62,2023-11-01,06 OOC,0,0,136,FTTC,65,34.999,Online - Affiliate,Fibre 65 (FTTC-OR),1237
d34f586fd9e7d0c9163447865fe3d151340d92694d870602c8954a2c1dfb8a24,2023-03-01,03 Soon to be OOC,0,0,-37,FTTC,65,79.999,Online - Search,Fibre 65 (FTTC-OR),692
78595457c0e13f4b46fab7892ee8c7270726b70d4b0b03413be5df9b4f6bc789,2024-08-01,06 OOC,0,0,910,FTTC,40,39.997,Partners,Faster Fibre,1458
98890cd1dab71729707c03ed024528f8298fd368b3de09f9ed6b1e5e5b5aac95,2022-11-01,06 OOC,0,0,144,FTTC,65,0.0,Inbound,Fibre 65 (FTTC-OR),3509
1deb0ee2e943da6c2640092dc4ad5f3abc6a9417af9da7d5c7eef385248baf84,2023-09-01,02 In Contract,0,0,-175,FTTC,65,74.0,Online - Affiliate,Fibre 65 (FTTC-OR),1522
860b8b97a66b474c7fe9a761ab79e33131aa628e6d953cda2629957b1ebe5b37,2023-01-01,02 In Contract,0,0,-170,FTTC,65,34.999,Unknown,Fibre 65 (FTTC-OR),4189
0b9177d8570746e7f3c6f5a70a312fd2108d236caacc25c365a82fc6fe2b7b06,2023-12-01,03 Soon to be OOC,0,0,-63,FTTC,65,53.183,Online - Affiliate,Fibre 65 (FTTC-OR),1002
d34f586fd9e7d0c9163447865fe3d151340d92694d870602c8954a2c1dfb8a24,2024-01-01,02 In Contract,0,0,-465,FTTC,65,79.999,Online - Search,Fibre 65 (FTTC-OR),998
d34f586fd9e7d0c9163447865fe3d151340d92694d870602c8954a2c1dfb8a24,2023-12-01,02 In Contract,0,0,-496,FTTC,65,79.999,Online - Search,Fibre 65 (FTTC-OR),967
836edb40f715fc636480bc0648dfb85d05eb24848c8170a41df24d3270537b8a,2022-09-01,02 In Contract,0,0,-392,FTTC,65,79.999,Migrated Customer,Fibre 65 (FTTC-OR),5279
fe06ba4e6270757c21ab21aa0770d77d60ffc371df42b8c00ac37da159747194,2024-09-01,06 OOC,0,0,543,FTTC,35,39.806,Retail,Fibre 35 (FTTC-OR),2753
fe06ba4e6270757c21ab21aa0770d77d60ffc371df42b8c00ac37da159747194,2022-11-01,02 In Contract,0,0,-127,FTTC,35,38.853,Retail,Fibre 35 (FTTC-OR),2083
c0d55e7207c5bb2dd46f229e97401372073249d8db6bb6c1d2e54092adad77a9,2023-10-01,05 Newly OOC,0,0,10,FTTC,65,71.54,Partners,Fibre 65 (FTTC-OR),1100
84e598cdfb9f0b163158f461ff7d52e027b9a8a898707de036dffdaec647bbb2,2024-09-01,02 In Contract,0,0,-117,FTTC,40,39.997,Migrated Customer,Faster Fibre,6246
78595457c0e13f4b46fab7892ee8c7270726b70d4b0b03413be5df9b4f6bc789,2022-10-01,06 OOC,0,0,240,FTTC,40,39.997,Partners,Faster Fibre,788
c0d55e7207c5bb2dd46f229e97401372073249d8db6bb6c1d2e54092adad77a9,2023-06-01,02 In Contract,0,0,-112,FTTC,65,75.031,Partners,Fibre 65 (FTTC-OR),978
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-05-01,06 OOC,0,0,164,GFAST,150,159.912265625,Online - Affiliate,Fibre 150 (GFast-OR),1020
0b9177d8570746e7f3c6f5a70a312fd2108d236caacc25c365a82fc6fe2b7b06,2024-06-01,06 OOC,0,0,120,FTTC,65,52.805,Online - Affiliate,Fibre 65 (FTTC-OR),1185
75b1217140bb8ddc6bb3458315e10f58dcb4e7841517bb32b8bca149a1b832a6,2023-02-01,06 OOC,0,0,419,GFAST,150,155.31225,Online - Affiliate,Fibre 150 (GFast-OR),966
b8f4fb33be9fe204b9de079931dc398e3ba6af441d556ca950e28ed672f5708d,2024-05-01,06 OOC,1,1,503,FTTC,35,39.999,Retail,Fibre 35 (FTTC-OR),2870
84e598cdfb9f0b163158f461ff7d52e027b9a8a898707de036dffdaec647bbb2,2023-03-01,06 OOC,0,0,375,FTTC,40,39.997,Migrated Customer,Faster Fibre,5696
0f8f757ae2c733fb28a0fd99e3b762125810c0ce3b8e7f416708513b353741fe,2024-08-01,06 OOC,0,0,1535,FTTC,40,39.999,Migrated Customer,Faster Fibre,6392
c96d030d735d324dc4e422a0045b6c8e7821f385e558e5d70228c3430b946f1c,2024-05-01,02 In Contract,0,0,-362,FTTC,35,0.0,Retail,Fibre 35 (FTTC-OR),2592
b8f4fb33be9fe204b9de079931dc398e3ba6af441d556ca950e28ed672f5708d,2022-08-01,02 In Contract,0,0,-136,FTTC,35,40.0,Retail,Fibre 35 (FTTC-OR),2231
eb89d4d3324cf1653509e450a3da9f8a9cfbe2b376ad5c7f40857c86e5c4c2e7,2023-02-01,02 In Contract,0,0,-393,FTTC,65,29.233,Online - Search,Fibre 65 (FTTC-OR),153
3943ca4638ef87bc2ecc86c27775159b6e86d9f79d07a0c998b016249ba07655,2023-02-01,02 In Contract,0,0,-139,FTTC,35,39.997,Migrated Customer,Fibre 35 (FTTC-OR),2912
c96d030d735d324dc4e422a0045b6c8e7821f385e558e5d70228c3430b946f1c,2022-08-01,02 In Contract,0,0,-307,FTTC,35,40.0,Retail,Fibre 35 (FTTC-OR),1953
d34f586fd9e7d0c9163447865fe3d151340d92694d870602c8954a2c1dfb8a24,2023-07-01,01 Early Contract,0,0,-649,FTTC,65,79.999,Online - Search,Fibre 65 (FTTC-OR),814
8970fd42d2595dc063a823e416e5bb795a555bb6e31d72d8fd53b8af2e2405c5,2022-12-01,01 Early Contract,0,0,-285,FTTC,65,78.2575,Webchat,Fibre 65 (FTTC-OR),79
413181d0680c5b6ff1a1e00196dc8f24ffec47714f0b55e6395bd234bd8d14aa,2023-01-01,04 Coming OOC,0,0,-28,FTTC,65,68.53525,Online - Affiliate,Fibre 65 (FTTC-OR),520
ca0287834bcfb91017d8a43edaed26498daa4ca061bf29d897073e3eb751e171,2024-06-01,02 In Contract,0,0,-422,FTTC,65,65.314546875,Online - Search,Fibre 65 (FTTC-OR),1340
f4d467c6ec8f49892a41fd3e0b5fae1e395603e5c5c2be7b25f081000a48b482,2024-06-01,06 OOC,0,0,3899,FTTC,35,39.999,Migrated Customer,Fibre 35 (FTTC-OR),5323
ca0287834bcfb91017d8a43edaed26498daa4ca061bf29d897073e3eb751e171,2023-02-01,02 In Contract,0,0,-125,FTTC,65,57.3915,Online - Search,Fibre 65 (FTTC-OR),854
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-06-01,06 OOC,0,0,195,GFAST,150,159.87421875,Online - Affiliate,Fibre 150 (GFast-OR),1051
ca0287834bcfb91017d8a43edaed26498daa4ca061bf29d897073e3eb751e171,2024-08-01,02 In Contract,0,0,-361,FTTC,65,64.6825,Online - Search,Fibre 65 (FTTC-OR),1401
98890cd1dab71729707c03ed024528f8298fd368b3de09f9ed6b1e5e5b5aac95,2022-09-01,05 Newly OOC,0,0,83,FTTC,65,0.0,Inbound,Fibre 65 (FTTC-OR),3448
095d5f0adc982fee764c35bb8f6752af4d432296c3a504fe159e7221758c9a93,2024-05-01,01 Early Contract,0,0,-471,FTTC,35,21.355,Online - Search,Fibre 35 (FTTC-OR),617
860b8b97a66b474c7fe9a761ab79e33131aa628e6d953cda2629957b1ebe5b37,2023-05-01,03 Soon to be OOC,0,0,-50,FTTC,65,35.71328515625,Unknown,Fibre 65 (FTTC-OR),4309
eb89d4d3324cf1653509e450a3da9f8a9cfbe2b376ad5c7f40857c86e5c4c2e7,2023-06-01,02 In Contract,0,0,-273,FTTC,65,36.003,Online - Search,Fibre 65 (FTTC-OR),273
c509aad6caea2efa86075c5b8c4888d77ca0f6fcd30f94a375684d654a3adce4,2024-08-01,02 In Contract,0,0,-381,MPF,18,0.0,Migrated Customer,Fast Broadband,6351
40eb4c21a3ec2c02572246f560410411a95488c6f701630bbc3e37b3cc2b6564,2024-03-01,06 OOC,0,0,165,FTTC,65,79.998,Unknown,Fibre 65 (FTTC-OR),4739
5b19356380bf12894575ae0957c53370c235a7e524c28766875f00620e8f9cba,2023-04-01,06 OOC,0,0,803,FTTC,40,34.992,Migrated Customer,Faster Fibre,5847
0b9177d8570746e7f3c6f5a70a312fd2108d236caacc25c365a82fc6fe2b7b06,2024-07-01,06 OOC,0,0,150,FTTC,65,53.5955,Online - Affiliate,Fibre 65 (FTTC-OR),1215
d34f586fd9e7d0c9163447865fe3d151340d92694d870602c8954a2c1dfb8a24,2024-09-01,02 In Contract,0,0,-221,FTTC,65,64.08991015625,Online - Search,Fibre 65 (FTTC-OR),1242
c509aad6caea2efa86075c5b8c4888d77ca0f6fcd30f94a375684d654a3adce4,2022-09-01,05 Newly OOC,0,0,49,MPF,18,0.0,Migrated Customer,Fast Broadband,5651
09489001d45b26b33bf41cfd702fe33acac720642f3a8c2b282b08d5373781a3,2023-05-01,03 Soon to be OOC,0,0,-38,FTTC,65,40.612,Retail,Fibre 65 (FTTC-OR),1245
4b05b4c9a1e78ce07098dbd2547c2557cb64805b76ca321954171fd1fced6c2e,2024-07-01,02 In Contract,0,0,-108,FTTC,65,42.623,Retail,Fibre 65 (FTTC-OR),2029
eca84e5bd4f4eb9a693f483ad98c24af59a61de9cab23fdc75bccd34c511407f,2023-06-01,02 In Contract,0,0,-463,FTTC,65,79.999,Online - Search,Fibre 65 (FTTC-OR),1225
f8f0c4a31b3b3280f60e792f8022a704a9c0588f179f84cdafee8ef2e32d15f2,2022-09-01,02 In Contract,0,0,-354,GFAST,150,75.5333359375,Online - Affiliate,Fibre 150 (GFast-OR),1463
413181d0680c5b6ff1a1e00196dc8f24ffec47714f0b55e6395bd234bd8d14aa,2024-04-01,02 In Contract,0,0,-101,FTTC,65,72.287,Online - Affiliate,Fibre 65 (FTTC-OR),976
09489001d45b26b33bf41cfd702fe33acac720642f3a8c2b282b08d5373781a3,2023-01-01,02 In Contract,0,0,-158,FTTC,65,40.844,Retail,Fibre 65 (FTTC-OR),1125
4e474ec042cda8f2df61fa599acd5bdb2cad82d460d20c875a5b3dc0c6ce7c92,2022-12-01,02 In Contract,0,0,-201,FTTC,35,39.997,Partners,Fibre 35 (FTTC-OR),345
3943ca4638ef87bc2ecc86c27775159b6e86d9f79d07a0c998b016249ba07655,2022-12-01,02 In Contract,0,0,-201,FTTC,35,39.997,Migrated Customer,Fibre 35 (FTTC-OR),2850
1f91cd418d6d9f4afb9958632b7d2327ab009b2817656a79edc72f080997eb03,2022-08-01,02 In Contract,0,0,-445,FTTC,65,79.998,Partners,Fibre 65 (FTTC-OR),102
c96d030d735d324dc4e422a0045b6c8e7821f385e558e5d70228c3430b946f1c,2023-07-01,01 Early Contract,0,0,-667,FTTC,35,0.0,Retail,Fibre 35 (FTTC-OR),2287
a068f22c6b859a8a67c7d763845d23ebe74206212d41367402e3255acd74ac36,2023-09-01,06 OOC,0,0,1715,FTTC,35,12.721,Unknown,Fibre 35 (FTTC-OR),3551
a068f22c6b859a8a67c7d763845d23ebe74206212d41367402e3255acd74ac36,2022-09-01,06 OOC,0,0,1350,FTTC,35,18.171,Unknown,Fibre 35 (FTTC-OR),3186
84e598cdfb9f0b163158f461ff7d52e027b9a8a898707de036dffdaec647bbb2,2023-11-01,02 In Contract,0,0,-422,FTTC,40,39.997,Migrated Customer,Faster Fibre,5941
eca84e5bd4f4eb9a693f483ad98c24af59a61de9cab23fdc75bccd34c511407f,2024-07-01,03 Soon to be OOC,0,0,-67,FTTC,65,79.999078125,Online - Search,Fibre 65 (FTTC-OR),1621
98890cd1dab71729707c03ed024528f8298fd368b3de09f9ed6b1e5e5b5aac95,2023-09-01,06 OOC,0,0,448,FTTC,65,0.0,Inbound,Fibre 65 (FTTC-OR),3813
f4d467c6ec8f49892a41fd3e0b5fae1e395603e5c5c2be7b25f081000a48b482,2023-07-01,06 OOC,0,0,3563,FTTC,35,30.576,Migrated Customer,Fibre 35 (FTTC-OR),4987
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2023-02-01,06 OOC,0,0,580,FTTC,40,39.996,Unknown,Faster Fibre,1126
c96d030d735d324dc4e422a0045b6c8e7821f385e558e5d70228c3430b946f1c,2023-03-01,02 In Contract,0,0,-95,FTTC,35,40.0,Retail,Fibre 35 (FTTC-OR),2165
8f676110ebcb784b3874a951104b7118bed193ef8e2c637aac8c565ac823abef,2023-02-01,02 In Contract,0,0,-253,FTTC,65,60.3705,Partners,Fibre 65 (FTTC-OR),294
2e5ed2e2db64db39c6c5c64aa349bf920f6826dcfe75c45d4a25d60385e07ad1,2023-03-01,05 Newly OOC,0,0,24,FTTC,65,0.0,Online - Affiliate,Fibre 65 (FTTC-OR),572
095d5f0adc982fee764c35bb8f6752af4d432296c3a504fe159e7221758c9a93,2024-06-01,02 In Contract,0,0,-440,FTTC,35,32.4,Online - Search,Fibre 35 (FTTC-OR),648
eb89d4d3324cf1653509e450a3da9f8a9cfbe2b376ad5c7f40857c86e5c4c2e7,2022-10-01,01 Early Contract,0,0,-516,FTTC,65,40.872,Online - Search,Fibre 65 (FTTC-OR),30
ca0287834bcfb91017d8a43edaed26498daa4ca061bf29d897073e3eb751e171,2022-12-01,02 In Contract,0,0,-187,FTTC,65,61.408,Online - Search,Fibre 65 (FTTC-OR),792
8f676110ebcb784b3874a951104b7118bed193ef8e2c637aac8c565ac823abef,2023-03-01,02 In Contract,0,0,-225,FTTC,65,59.53175,Partners,Fibre 65 (FTTC-OR),322
2df91c630bc8d3482fe6b26130ae5d94820effac70251096029fdff42b6dfc62,2023-02-01,02 In Contract,0,0,-137,FTTC,65,39.998,Online - Affiliate,Fibre 65 (FTTC-OR),964
3943ca4638ef87bc2ecc86c27775159b6e86d9f79d07a0c998b016249ba07655,2023-09-01,02 In Contract,0,0,-627,FTTC,35,39.997,Migrated Customer,Fibre 35 (FTTC-OR),3124
4b05b4c9a1e78ce07098dbd2547c2557cb64805b76ca321954171fd1fced6c2e,2024-03-01,02 In Contract,0,0,-230,FTTC,65,44.874,Retail,Fibre 65 (FTTC-OR),1907
4b05b4c9a1e78ce07098dbd2547c2557cb64805b76ca321954171fd1fced6c2e,2023-01-01,01 Early Contract,0,0,-655,FTTC,65,42.855,Retail,Fibre 65 (FTTC-OR),1482
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2024-03-01,06 OOC,0,0,469,GFAST,150,159.91078125,Online - Affiliate,Fibre 150 (GFast-OR),1325
8f676110ebcb784b3874a951104b7118bed193ef8e2c637aac8c565ac823abef,2022-08-01,02 In Contract,0,0,-437,FTTC,65,57.46291796875,Partners,Fibre 65 (FTTC-OR),110
8f676110ebcb784b3874a951104b7118bed193ef8e2c637aac8c565ac823abef,2023-10-01,04 Coming OOC,0,0,-11,FTTC,65,0.0,Partners,Fibre 65 (FTTC-OR),536
a068f22c6b859a8a67c7d763845d23ebe74206212d41367402e3255acd74ac36,2022-08-01,06 OOC,0,0,1319,FTTC,35,19.973,Unknown,Fibre 35 (FTTC-OR),3155
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-04-01,06 OOC,0,0,134,GFAST,150,159.892,Online - Affiliate,Fibre 150 (GFast-OR),990
62f689100485d8d4738734be2e60b4051b7036dd3d1f20aa6c77859353109a21,2022-08-01,02 In Contract,1,0,-118,GFAST,150,159.894734375,Online - Search,Fibre 150 (GFast-OR),430
09489001d45b26b33bf41cfd702fe33acac720642f3a8c2b282b08d5373781a3,2023-11-01,06 OOC,0,0,146,FTTC,65,45.462,Retail,Fibre 65 (FTTC-OR),1429
4d994624c7349bd4d9fb2016cb35ac14d50ee8595fb73dc7d7400f2fd5714f9e,2022-12-01,06 OOC,0,0,1025,FTTC,40,40.0,Migrated Customer,Faster Fibre,5411
4d994624c7349bd4d9fb2016cb35ac14d50ee8595fb73dc7d7400f2fd5714f9e,2023-06-01,06 OOC,0,0,1207,FTTC,40,0.0,Migrated Customer,Faster Fibre,5593
75b1217140bb8ddc6bb3458315e10f58dcb4e7841517bb32b8bca149a1b832a6,2023-12-01,06 OOC,0,0,722,GFAST,150,0.0,Online - Affiliate,Fibre 150 (GFast-OR),1269
ca0287834bcfb91017d8a43edaed26498daa4ca061bf29d897073e3eb751e171,2023-06-01,04 Coming OOC,0,0,-5,FTTC,65,57.852,Online - Search,Fibre 65 (FTTC-OR),974
c0d55e7207c5bb2dd46f229e97401372073249d8db6bb6c1d2e54092adad77a9,2022-11-01,02 In Contract,0,0,-324,FTTC,65,79.9975703125,Partners,Fibre 65 (FTTC-OR),766
c96d030d735d324dc4e422a0045b6c8e7821f385e558e5d70228c3430b946f1c,2022-12-01,02 In Contract,0,0,-185,FTTC,35,40.0,Retail,Fibre 35 (FTTC-OR),2075
75b1217140bb8ddc6bb3458315e10f58dcb4e7841517bb32b8bca149a1b832a6,2022-09-01,06 OOC,0,0,266,GFAST,150,146.732,Online - Affiliate,Fibre 150 (GFast-OR),813
413181d0680c5b6ff1a1e00196dc8f24ffec47714f0b55e6395bd234bd8d14aa,2023-07-01,02 In Contract,0,0,-376,FTTC,65,68.419,Online - Affiliate,Fibre 65 (FTTC-OR),701
8b7445923a168558fcbf59968581d6a185f73250b1246c35c63517cea481bcc1,2024-03-01,06 OOC,0,0,212,FTTC,35,38.539125,Inbound,Fibre 35 (FTTC-OR),3543
836edb40f715fc636480bc0648dfb85d05eb24848c8170a41df24d3270537b8a,2024-02-01,02 In Contract,0,0,-392,FTTC,65,79.999,Migrated Customer,Fibre 65 (FTTC-OR),5797
065ef94f96807115ebe0aa89ab064cdc404e0734f161842190825b8d042a30ac,2024-07-01,02 In Contract,0,0,-117,FTTC,35,39.4634609375,Online - Affiliate,Fibre 35 (FTTC-OR),1176
95837c5069ff9a48addb1c5fdcdf64c31cc2330aa028c8df49255e3232501349,2022-09-01,03 Soon to be OOC,0,0,-64,FTTC,65,55.684,Online - Affiliate,Fibre 65 (FTTC-OR),1647
6472a9da95a49abb30c83a833d4facbebbcd6657aa11d443d8fa3cd0365b5739,2024-04-01,01 Early Contract,0,0,-682,FTTC,35,32.399,Online - Affiliate,Fibre 35 (FTTC-OR),1288
09489001d45b26b33bf41cfd702fe33acac720642f3a8c2b282b08d5373781a3,2024-03-01,06 OOC,0,0,267,FTTC,65,46.283,Retail,Fibre 65 (FTTC-OR),1550
860b8b97a66b474c7fe9a761ab79e33131aa628e6d953cda2629957b1ebe5b37,2023-12-01,02 In Contract,0,0,-539,FTTC,65,34.999,Unknown,Fibre 65 (FTTC-OR),4523
78595457c0e13f4b46fab7892ee8c7270726b70d4b0b03413be5df9b4f6bc789,2023-02-01,06 OOC,0,0,363,FTTC,40,39.997,Partners,Faster Fibre,911
c96d030d735d324dc4e422a0045b6c8e7821f385e558e5d70228c3430b946f1c,2023-05-01,01 Early Contract,0,0,-728,FTTC,35,0.0,Retail,Fibre 35 (FTTC-OR),2226
065ef94f96807115ebe0aa89ab064cdc404e0734f161842190825b8d042a30ac,2023-10-01,02 In Contract,0,0,-391,FTTC,35,37.16908203125,Online - Affiliate,Fibre 35 (FTTC-OR),902
98890cd1dab71729707c03ed024528f8298fd368b3de09f9ed6b1e5e5b5aac95,2022-10-01,06 OOC,0,0,113,FTTC,65,0.0,Inbound,Fibre 65 (FTTC-OR),3478
4e474ec042cda8f2df61fa599acd5bdb2cad82d460d20c875a5b3dc0c6ce7c92,2023-03-01,02 In Contract,0,0,-111,FTTC,35,39.997,Partners,Fibre 35 (FTTC-OR),435
8b7445923a168558fcbf59968581d6a185f73250b1246c35c63517cea481bcc1,2023-03-01,02 In Contract,0,0,-154,FTTC,35,22.5245,Inbound,Fibre 35 (FTTC-OR),3177
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2024-05-01,06 OOC,0,0,530,GFAST,150,159.8885,Online - Affiliate,Fibre 150 (GFast-OR),1386
5b19356380bf12894575ae0957c53370c235a7e524c28766875f00620e8f9cba,2022-10-01,06 OOC,0,0,621,FTTC,40,34.996,Migrated Customer,Faster Fibre,5665
3943ca4638ef87bc2ecc86c27775159b6e86d9f79d07a0c998b016249ba07655,2023-03-01,02 In Contract,0,0,-111,FTTC,35,39.997,Migrated Customer,Fibre 35 (FTTC-OR),2940
70ffb6de9a95ee691a6d33d0bbc15461b0110d2de0ed2b6f762623fcd28f4f86,2023-03-01,01 Early Contract,0,0,-642,GFAST,150,160.0655,Online - Ambient,Fibre 150 (GFast-OR),2504
43c5c5f2592ca40f05fc2cb5732ba8522be99ca2b9d4bfc8268b2aa303b708cb,2024-08-01,06 OOC,0,0,119,FTTC,65,79.998,Migrated Customer,Fibre 65 (FTTC-OR),5180
860b8b97a66b474c7fe9a761ab79e33131aa628e6d953cda2629957b1ebe5b37,2023-08-01,01 Early Contract,0,0,-661,FTTC,65,39.83216796875,Unknown,Fibre 65 (FTTC-OR),4401
d34f586fd9e7d0c9163447865fe3d151340d92694d870602c8954a2c1dfb8a24,2023-04-01,04 Coming OOC,0,0,-6,FTTC,65,79.999,Online - Search,Fibre 65 (FTTC-OR),723
8b7445923a168558fcbf59968581d6a185f73250b1246c35c63517cea481bcc1,2024-09-01,06 OOC,0,0,396,FTTC,35,39.998453125,Inbound,Fibre 35 (FTTC-OR),3727
095d5f0adc982fee764c35bb8f6752af4d432296c3a504fe159e7221758c9a93,2024-01-01,03 Soon to be OOC,0,0,-52,FTTC,35,40.0,Online - Search,Fibre 35 (FTTC-OR),496
8b7445923a168558fcbf59968581d6a185f73250b1246c35c63517cea481bcc1,2022-09-01,02 In Contract,0,0,-335,FTTC,35,20.604111328125,Inbound,Fibre 35 (FTTC-OR),2996
98890cd1dab71729707c03ed024528f8298fd368b3de09f9ed6b1e5e5b5aac95,2024-03-01,06 OOC,0,0,630,FTTC,65,0.0,Inbound,Fibre 65 (FTTC-OR),3995
09489001d45b26b33bf41cfd702fe33acac720642f3a8c2b282b08d5373781a3,2023-03-01,02 In Contract,0,0,-99,FTTC,65,40.376,Retail,Fibre 65 (FTTC-OR),1184
98890cd1dab71729707c03ed024528f8298fd368b3de09f9ed6b1e5e5b5aac95,2023-12-01,06 OOC,0,0,539,FTTC,65,0.0,Inbound,Fibre 65 (FTTC-OR),3904
c509aad6caea2efa86075c5b8c4888d77ca0f6fcd30f94a375684d654a3adce4,2023-02-01,06 OOC,0,0,202,MPF,18,0.0,Migrated Customer,Fast Broadband,5804
8970fd42d2595dc063a823e416e5bb795a555bb6e31d72d8fd53b8af2e2405c5,2023-08-01,01 Early Contract,0,0,-359,FTTC,65,78.408,Webchat,Fibre 65 (FTTC-OR),322
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2022-08-01,02 In Contract,0,0,-109,GFAST,150,159.837921875,Online - Affiliate,Fibre 150 (GFast-OR),747
2e5ed2e2db64db39c6c5c64aa349bf920f6826dcfe75c45d4a25d60385e07ad1,2022-11-01,02 In Contract,0,0,-96,FTTC,65,54.988,Online - Affiliate,Fibre 65 (FTTC-OR),452
836edb40f715fc636480bc0648dfb85d05eb24848c8170a41df24d3270537b8a,2023-10-01,02 In Contract,0,0,-515,FTTC,65,79.999,Migrated Customer,Fibre 65 (FTTC-OR),5674
8f676110ebcb784b3874a951104b7118bed193ef8e2c637aac8c565ac823abef,2023-07-01,02 In Contract,0,0,-103,FTTC,65,52.121,Partners,Fibre 65 (FTTC-OR),444
83cc2e032ef2ef9184621674d8120442c65b8b3c87f43cc85f94cf7cfcae397e,2022-10-01,02 In Contract,0,0,-188,FTTC,65,27.396,Unknown,Fibre 65 (FTTC-OR),4454
3943ca4638ef87bc2ecc86c27775159b6e86d9f79d07a0c998b016249ba07655,2024-06-01,02 In Contract,0,0,-353,FTTC,35,39.997,Migrated Customer,Fibre 35 (FTTC-OR),3398
84e598cdfb9f0b163158f461ff7d52e027b9a8a898707de036dffdaec647bbb2,2024-04-01,02 In Contract,0,0,-270,FTTC,40,39.997,Migrated Customer,Faster Fibre,6093
0f8f757ae2c733fb28a0fd99e3b762125810c0ce3b8e7f416708513b353741fe,2023-06-01,06 OOC,0,0,1108,FTTC,40,39.968,Migrated Customer,Faster Fibre,5965
