unique_customer_identifier,calendar_date,usage_download_mbs,usage_upload_mbs
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-03-12,5443.486,455.766
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-03-09,199.087,60.047
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-03-10,5190.330,128.551
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-06-13,6117.933,198.213
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-06-12,5692.367,525.198
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-06-10,2971.084,453.899
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-06-19,10376.210,336.958
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-03-08,272.280,59.973
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-05-20,14158.678,2824.443
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-05-21,6504.121,369.959
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-06-04,6527.936,508.206
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-06-03,11792.207,2717.626
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-08-10,13112.759,703.149
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-05-29,6441.718,190.397
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-08-18,3391.767,178.595
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-04-30,2578.321,393.396
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-04-26,19618.377,2473.585
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-07-10,947.333,79.623
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-04-22,8389.187,561.073
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-04-25,9986.665,323.864
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-02-05,18403.572,2717.161
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-02-07,10059.007,408.676
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-02-06,13695.452,455.904
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-05-19,7234.463,760.269
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-01-23,8265.184,384.673
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-05-31,18319.880,2312.635
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-01-20,2645.689,180.749
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-01-30,10994.397,970.437
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-02-11,22698.415,844.156
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-08-14,5985.984,526.904
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-08-06,7260.391,250.337
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-08-05,6101.126,2729.573
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-08-03,5237.376,462.035
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-07-26,6247.904,2220.986
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-07-24,2547.759,139.326
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-07-05,2764.262,119.504
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-05-11,252.719,59.341
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-05-10,8049.573,359.208
bf870b8e62739c4c4ea51ba4801ce41c016796efb6b29e892d88380b2fb53bd1,2023-10-04,14532.767,827.851
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-12-21,8067.623,420.471
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-12-18,14352.416,245.814
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-12-19,16060.433,748.169
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-12-15,16941.491,1965.565
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-11-17,13130.782,2940.324
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-06-01,15354.612,282.975
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-06-02,15218.670,480.268
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-11-22,7523.098,581.349
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-12-05,6842.950,407.573
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-12-04,39206.439,2478.425
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-12-06,651.817,85.995
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-12-07,226.121,68.130
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-10-19,5645.319,421.011
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-10-17,17415.823,254.124
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-09-27,15284.620,430.345
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-10-09,27288.021,2482.011
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-10-11,12912.523,187.559
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-11-02,10888.982,404.717
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-06-16,5371.871,149.115
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-11-10,477.944,65.843
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-11-12,14565.970,1506.166
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-11-08,239.650,69.327
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-11-14,13556.995,684.917
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-11-09,228.120,67.836
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-05-21,20229.445,293.431
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-05-20,8264.798,455.001
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-05-18,6558.747,354.390
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-07-25,10515.415,189.203
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-07-27,10198.052,570.096
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-07-26,13811.706,248.998
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-11-18,19521.325,712.429
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-05-10,4274.194,136.659
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-05-09,11522.486,324.226
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-09-12,10038.563,184.351
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-01-01,25239.401,560.515
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-12-31,10887.762,696.205
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-12-30,31681.227,901.513
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-06-17,7645.193,353.689
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-11-15,21055.072,583.851
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-12-25,7446.129,446.730
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-12-23,26204.289,726.562
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-07-23,12315.248,776.062
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-10-31,18758.519,636.220
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-10-30,24097.702,1541.700
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-06-22,11653.110,217.823
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-06-24,8409.453,560.565
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-06-28,12556.384,411.402
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-09-21,9507.001,509.427
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-10-25,15001.170,292.744
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-10-22,20119.232,321.179
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-10-27,6826.696,621.652
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-05-08,21704.590,558.954
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-05-11,9712.543,661.333
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-05-12,9727.553,385.226
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-05-13,16676.644,237.874
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-07-28,3380.499,314.214
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-07-22,10468.146,227.232
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-08-01,10357.432,392.447
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-08-04,27722.784,1945.751
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-08-05,9200.096,448.290
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-08-07,19538.283,414.478
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-12-29,7505.298,662.316
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2024-01-05,17137.843,3167.026
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-11-28,1498.284,97.828
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-10-26,12435.763,594.306
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-07-13,2319.304,308.330
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-12-13,14975.555,605.411
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-12-11,24079.399,345.439
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-12-09,187.516,52.099
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-08-10,16357.133,276.492
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-08-18,1508.342,299.898
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-06-30,2285.374,363.890
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-06-29,10315.687,204.257
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-07-02,24814.523,519.729
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-09-05,12230.502,188.500
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-08-22,19007.738,283.766
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-08-27,6517.160,135.230
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-08-23,28146.867,614.569
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-04-25,205.446,63.222
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-07-10,11834.143,1853.572
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-07-12,3463.807,553.311
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-10-13,17877.269,2841.774
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-10-06,10983.221,4166.220
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-10-14,13591.346,479.726
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-10-24,18229.239,590.006
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-10-15,7795.052,612.351
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-10-21,24554.017,722.765
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-10-18,12563.446,809.955
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-09-13,2713.029,115.947
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-09-10,25387.649,568.718
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-08-15,18039.115,314.845
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-08-16,11477.350,401.982
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-07-03,7617.394,175.182
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-07-05,11623.938,371.278
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-09-16,13294.537,279.710
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-07-21,14431.685,2114.408
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-07-16,22538.625,549.125
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-07-18,7691.946,169.733
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-05-26,6920.552,684.426
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-05-27,4693.020,685.295
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-05-22,10178.359,372.830
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-05-24,8110.594,413.207
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-08-28,44251.496,771.310
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-05-14,11289.029,273.015
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-08-14,20249.083,455.971
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-08-08,20590.215,242.040
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-08-09,13059.216,627.973
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-09-30,2466.399,149.109
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-09-24,14073.692,603.731
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-09-25,69962.728,3663.653
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-05-29,18184.861,679.160
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-05-31,16216.187,510.979
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-11-29,8972.970,185.807
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-12-03,23149.077,1513.409
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-05-06,10135.827,385.990
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-05-03,11251.663,370.924
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-11-05,306.558,69.599
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-11-04,5564.416,639.217
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-11-03,6574.865,595.345
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-07-06,13371.203,481.554
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-10-03,13834.511,222.619
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-10-02,11537.403,572.283
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-10-07,3732.622,468.184
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-11-25,16711.547,591.478
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-11-24,12117.927,254.075
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-11-23,8255.972,445.703
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-08-30,10195.163,379.096
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-08-31,11094.446,180.509
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-08-29,16231.799,491.304
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-12-26,28446.625,808.448
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-04-30,8358.258,419.626
c5443a67890b9a15a75ac9e2ad7dd2fdcc89ba032fc46a9d16a2393bde56fada,2023-04-29,199.287,63.629
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-05-29,23258.733,626.528
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-04-29,56658.670,1392.558
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-04-09,25290.893,595.347
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-04-14,41466.958,1078.123
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-04-12,15967.293,481.827
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-05-20,16519.180,737.272
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-05-18,28312.044,825.163
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-02-13,20102.143,664.923
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-02-11,23304.700,991.723
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-02-12,4453.798,342.254
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-04-25,22246.986,650.028
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-06-17,55261.901,997.768
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-06-18,5941.626,110.900
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-03-08,15004.976,452.809
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-02-03,24118.255,852.337
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-01-14,64711.548,1769.293
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-05-26,21676.695,529.296
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-05-23,21415.971,567.259
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-01-12,15262.742,821.202
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-01-13,12859.115,639.360
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-01-09,26521.742,931.062
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-04-19,34435.825,980.672
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-06-28,14174.692,279.248
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-06-27,25303.024,558.901
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-06-25,26049.451,805.538
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-06-26,13296.659,309.203
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-03-26,21959.952,863.737
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-05-12,15332.848,593.277
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-05-13,4617.669,230.375
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-01-29,17715.873,642.952
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-01-31,38022.882,958.129
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-07-22,18947.880,489.439
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-01-26,18787.174,670.981
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-01-23,20788.334,796.953
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-03-18,10615.608,437.088
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-03-23,12449.715,498.134
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-07-09,15161.933,461.910
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-02-01,12820.140,403.515
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-02-09,25777.528,1030.456
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-07-21,26887.494,502.478
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-07-08,12562.625,419.728
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-07-17,52929.674,1171.548
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-07-15,17279.331,642.842
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-07-18,21287.069,977.132
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-02-08,19727.163,666.227
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-02-15,17696.860,502.718
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-02-17,45628.623,1455.876
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-02-19,18453.513,499.650
67d0dd76b873dd8d1ad4d22631f6cb98ac263ea30bcc234636e77e1b55a8a5d6,2023-02-21,14798.796,398.450
